Algorithm,Function,Instance,Dimension,ERT,min_ERT,RELERT
BIPOP-aCMA-STEP_loshchilov_noiseless,7,1,5,1386.3333333333333,376.125,3.6858313947047745
BIPOP-aCMA-STEP_loshchilov_noiseless,7,1,10,11341.625,2405.5,4.714872167948451
BIPOP-aCMA-STEP_loshchilov_noiseless,7,2,2,457.8,94.0,4.870212765957447
BIPOP-aCMA-STEP_loshchilov_noiseless,7,2,3,579.0,209.66666666666666,2.7615262321144676
BIPOP-aCMA-STEP_loshchilov_noiseless,7,2,5,4372.4,376.125,11.624858757062146
BIPOP-aCMA-STEP_loshchilov_noiseless,7,2,10,5810.714285714285,2405.5,2.4155952133503575
BIPOP-aCMA-STEP_loshchilov_noiseless,7,3,2,465.4,94.0,4.951063829787234
BIPOP-aCMA-STEP_loshchilov_noiseless,7,3,3,1355.2857142857142,209.66666666666666,6.464001816942994
BIPOP-aCMA-STEP_loshchilov_noiseless,7,3,5,3910.0,376.125,10.3954802259887
BIPOP-aCMA-STEP_loshchilov_noiseless,7,3,10,26045.0,2405.5,10.827270837663688
BIPOP-aCMA-STEP_loshchilov_noiseless,7,4,2,533.0,94.0,5.670212765957447
BIPOP-aCMA-STEP_loshchilov_noiseless,7,4,3,1121.3333333333333,209.66666666666666,5.348171701112878
BIPOP-aCMA-STEP_loshchilov_noiseless,7,4,5,3994.3333333333335,376.125,10.619696466157084
BIPOP-aCMA-STEP_loshchilov_noiseless,7,4,10,19829.666666666668,2405.5,8.243469826092982
BIPOP-aCMA-STEP_loshchilov_noiseless,7,5,2,624.6666666666666,94.0,6.6453900709219855
BIPOP-aCMA-STEP_loshchilov_noiseless,7,5,3,1059.2,209.66666666666666,5.051828298887123
BIPOP-aCMA-STEP_loshchilov_noiseless,7,5,5,2287.8571428571427,376.125,6.082704268147936
BIPOP-aCMA-STEP_loshchilov_noiseless,7,5,10,20211.75,2405.5,8.402307212637705
BIPOP-aCMA-STEP_loshchilov_noiseless,8,1,2,326.2307692307692,133.5,2.4436761740132527
BIPOP-aCMA-STEP_loshchilov_noiseless,8,1,3,1474.55,228.33333333333334,6.457883211678832
BIPOP-aCMA-STEP_loshchilov_noiseless,8,1,5,2514.9615384615386,849.55,2.9603455222900816
BIPOP-aCMA-STEP_loshchilov_noiseless,8,1,10,5548.0,1572.6923076923076,3.527708486182441
BIPOP-aCMA-STEP_loshchilov_noiseless,8,2,2,369.3,133.5,2.7662921348314606
BIPOP-aCMA-STEP_loshchilov_noiseless,8,2,3,832.2941176470588,228.33333333333334,3.6450837269214253
BIPOP-aCMA-STEP_loshchilov_noiseless,8,2,5,2010.8636363636363,849.55,2.3669750295611047
BIPOP-aCMA-STEP_loshchilov_noiseless,8,2,10,6944.37037037037,1572.6923076923076,4.415593779154552
BIPOP-aCMA-STEP_loshchilov_noiseless,8,3,2,1332.2727272727273,133.5,9.979570990806947
BIPOP-aCMA-STEP_loshchilov_noiseless,8,3,3,1069.1,228.33333333333334,4.682189781021897
BIPOP-aCMA-STEP_loshchilov_noiseless,8,3,5,2315.521739130435,849.55,2.725586179895751
BIPOP-aCMA-STEP_loshchilov_noiseless,8,3,10,6474.785714285715,1572.6923076923076,4.117007301820215
BIPOP-aCMA-STEP_loshchilov_noiseless,8,4,2,267.8333333333333,133.5,2.006242197253433
BIPOP-aCMA-STEP_loshchilov_noiseless,8,4,3,1618.0714285714287,228.33333333333334,7.086444212721585
BIPOP-aCMA-STEP_loshchilov_noiseless,8,4,5,5743.45,849.55,6.760579130127715
BIPOP-aCMA-STEP_loshchilov_noiseless,8,4,10,7162.0,1572.6923076923076,4.553974076791392
BIPOP-aCMA-STEP_loshchilov_noiseless,8,5,2,677.25,133.5,5.073033707865169
BIPOP-aCMA-STEP_loshchilov_noiseless,8,5,3,759.6428571428571,228.33333333333334,3.3269030239833155
BIPOP-aCMA-STEP_loshchilov_noiseless,8,5,5,2515.3809523809523,849.55,2.9608392117956006
BIPOP-aCMA-STEP_loshchilov_noiseless,8,5,10,7410.95652173913,1572.6923076923076,4.7122736504088385
